N_Transaccion,Codigo_Producto,Descripcion,Cantidad,Fecha_Hora,Precio_Unitario,ID_Cliente,Pais
536544,85014B,PARAGUAS RETROSPOT ROJO,2,01/12/2010 14:32,12.72,,USA
536544,85015,JUEGO DE 12 TARJETAS POSTALES VINTAGE,1,01/12/2010 14:32,2.51,,USA
536544,85016,JUEGO DE 6 KIT DE NOTETAS VINTAGE,2,01/12/2010 14:32,2.51,,USA
536544,85017A,SOBRE 50 IMAGENES ROMANTICAS,1,01/12/2010 14:32,0.85,,USA
536544,85017B,SOBRE 50 IMAGENES BLOSSOM,1,01/12/2010 14:32,0.85,,USA
536544,85032D,JUEGO DE ENVOLTURA DE REGALO DE IMAGENES YULETIDAS,2,01/12/2010 14:32,1.66,,USA
536544,85039A,SET / 4 VELAS MINI ROSAS ROJAS EN TAZON,3,01/12/2010 14:32,1.66,,USA
536544,85048,BOLA DE CRISTAL DE NAVIDAD DE 15CM 20 LUCES,1,01/12/2010 14:32,16.98,,USA
536544,85049E,CINTA ROJA ESCANDINAVA,3,01/12/2010 14:32,2.51,,USA
536544,85049G,CINTA DE CAJA DE CHOCOLATE,1,01/12/2010 14:32,2.51,,USA
536544,85049H,CINTA NEGRA URBANA,1,01/12/2010 14:32,2.51,,USA
536544,85064,RACK DE CARTA DE CREMA DULCE,1,01/12/2010 14:32,11.02,,USA
536544,85099B,BOLSO JUMBO RETROSPOT ROJO,1,01/12/2010 14:32,4.21,,USA
536544,85114B,PLACEMAT FORESTAL ENCANTADO MARFIL,11,01/12/2010 14:32,3.36,,USA
536544,85116,SOPORTE NEGRO T-LIGHT CANDELABRA,3,01/12/2010 14:32,1.66,,USA
536544,85123A,SOPORTE DE LUZ EN T CORAZON COLGANTE BLANCO,4,01/12/2010 14:32,5.91,,USA
536544,85127,VELAS DE VIDRIO DE CORTE CUADRADO PEQUENO,2,01/12/2010 14:32,10.17,,USA
536544,85129D,CORAZON DE CRISTAL CON Cuentas ROSADO PEQUENO,1,01/12/2010 14:32,2.51,,USA
536544,85131B,CRISTAL CON CUENTAS VERDE CORAZON EN PALO,2,01/12/2010 14:32,0.85,,USA
536544,85132A,CHARLIE + LOLA BISCUITS TINS,2,01/12/2010 14:32,8.47,,USA
536544,85135B,HELICOPTERO AZUL DE DRAGONFLY,1,01/12/2010 14:32,8.47,,USA
536544,85135C,HELICOPTERO ROJO DRAGONFLY,1,01/12/2010 14:32,8.47,,USA
536544,85152,ENTREGUE EL SIGNO DE CHOCOLATE,1,01/12/2010 14:32,4.21,,USA
536544,85176,COSER SUSAN 21 JUEGO DE AGUJAS,5,01/12/2010 14:32,1.66,,USA
536544,85177,CESTA DE FLORES KIT DE COSER,1,01/12/2010 14:32,1.66,,USA
536544,85178,KIT DE COSER VICTORIANO,1,01/12/2010 14:32,2.51,,USA
536544,85186A,PASCUA CONEJITO GUIRNALDA DE FLORES,1,01/12/2010 14:32,0.85,,USA
536544,85199S,PEQUENO MARFIL COLGANTE / PAJARO DE MADERA ROJA,10,01/12/2010 14:32,0.85,,USA
536544,85231B,SET DE CANELA DE 9 LUCES EN T,2,01/12/2010 14:32,1.66,,USA
536544,85232B,JUEGO DE 3 ESTANAS DE APILAMIENTO BABUSHKA,1,01/12/2010 14:32,4.95,,USA
536544,90003C,DIAPOSITIVA PELO AZUL PAREJA CORAZON,1,01/12/2010 14:32,3.81,,USA
536544,90018A,PENDIENTES DE PLATA DE ORBITA,1,01/12/2010 14:32,4.24,,USA
536544,90022,PENDIENTES DE GOTA EDWARDIAN JET NEGRO,1,01/12/2010 14:32,3.81,,USA
536544,90071,PENDIENTES RUBY GLASS CLUSTER,1,01/12/2010 14:32,1.26,,USA
536544,90099,COLLAR + PULSERA SET HIBISCO AZUL,1,01/12/2010 14:32,5.06,,USA
536544,90116,BOLSA ENSALADA DE FRUTAS CHARM,1,01/12/2010 14:32,2.51,,USA
536544,90120C,PULSERA VERDE MURANO TWIST,1,01/12/2010 14:32,4.24,,USA
536544,90129A,PINK GLASS TASSLE BAG CHARM,2,01/12/2010 14:32,1.66,,USA
536544,90129B,TURQUESA VIDRIO TASSLE BOLSA CHARM,1,01/12/2010 14:32,1.66,,USA
536544,90161A,PULSERA BOUDICCA ROJO ANTI COBRE,1,01/12/2010 14:32,5.09,,USA
536544,90190C,PENDIENTES PLATA / AMATISTA HOJA PENDIENTES,1,01/12/2010 14:32,2.96,,USA
536544,90194,PENDIENTES LARGO PLATA PIEDRA NEGRA,1,01/12/2010 14:32,4.24,,USA
536544,90200A,PULSERA PURPLE SWEETHEART,1,01/12/2010 14:32,4.24,,USA
536544,90200C,PULSERA AZUL DULCE,1,01/12/2010 14:32,4.24,,USA
536544,90209B,ESMALTE VERDE + PELO DE CRISTAL,1,01/12/2010 14:32,2.11,,USA
536544,90214D,"CARTA ""D"" BLING LLAVERO",1,01/12/2010 14:32,0.85,,USA
536544,90214G,"CARTA ""G"" BLING LLAVERO",1,01/12/2010 14:32,0.85,,USA
536544,90214H,"CARTA ""H"" BLING LLAVERO",1,01/12/2010 14:32,0.85,,USA
536544,90214J,"CARTA ""J"" BLING LLAVERO",1,01/12/2010 14:32,0.85,,USA
536544,90214R,"CARTA ""R"" BLING LLAVERO",1,01/12/2010 14:32,0.85,,USA
536544,DOT,DOTCOM POSTAGE,1,01/12/2010 14:32,569.77,,USA
536544,84375,SET DE 20 CORTADORES DE GALLETAS PARA NINOS,4,01/12/2010 14:32,4.21,,USA
536544,84378,JUEGO DE 3 CORTADORES DE GALLETAS DE CORAZON,1,01/12/2010 14:32,2.51,,USA
536544,84380,JUEGO DE 3 CORTADORES DE GALLETAS DE MARIPOSA,5,01/12/2010 14:32,2.51,,USA
536544,84534B,TABLA DE CUADERNOS DE HUEVO A5 TAMANO,2,01/12/2010 14:32,1.66,,USA
536544,84535B,CUADERNOS DE HADAS CUADERNO A6 TAMANO,1,01/12/2010 14:32,1.49,,USA
536544,84536A,CUADERNO INGLES ROSE TAMANO A7,3,01/12/2010 14:32,0.85,,USA
536544,84536B,CUADERNOS DE HADAS CUADERNO A7 TAMANO,3,01/12/2010 14:32,0.85,,USA
536544,84580,JUGUETE DE RATON CON CAMISETA ROSADA,1,01/12/2010 14:32,4.21,,USA
536544,84581,JUGUETE PARA PERRO CON FALDA DE ALGODON ROSA,1,01/12/2010 14:32,4.21,,USA
536544,84598,HOMBRE ALFABETO HIERRO EN PARCHES,2,01/12/2010 14:32,0.43,,USA
536544,84625A,NUEVA VELA BAROQUECANDLESTICK ROSA,1,01/12/2010 14:32,5.91,,USA
536544,84692,CAJA DE 24 PARASOLES DE COCTEL,1,01/12/2010 14:32,0.85,,USA
536544,84832,VARILLA ZINC WILLIE WINKIE STICK,3,01/12/2010 14:32,1.66,,USA
536544,84912B,BOLSO VERDE ROSA,2,01/12/2010 14:32,3.36,,USA
536544,84913A,TOALLA ROSA SUAVE ROSA,1,01/12/2010 14:32,3.36,,USA
536544,84913B,TOALLA ROSA VERDE MENTA,3,01/12/2010 14:32,3.36,,USA
536544,84923,BOLSO DE MARIPOSA ROSA CON BURBUJAS,1,01/12/2010 14:32,4.21,,USA
536544,84946,ANTIGUO PLATA DE VIDRIO DE TE GRABADO,30,01/12/2010 14:32,2.51,,USA
536544,84949,SOPORTE DE PLATA T-LIGHT,1,01/12/2010 14:32,3.36,,USA
536544,84988,JUEGO DE 72 BOLSAS DE PAPEL CORAZON ROSADO,1,01/12/2010 14:32,2.98,,USA
536544,84991,60 CASAS DE TORTAS DE HADAS DE TEATIME,3,01/12/2010 14:32,1.28,,USA
536544,20856,DENIM PATCH MONEDERO MARIPOSA ROSA,6,01/12/2010 14:32,1.65,,USA
536544,20854,MONEDERO AZUL MONEDERO CORAZON ROSA,6,01/12/2010 14:32,1.65,,USA
536544,22633,JACK CALENTADOR DE MANOS,3,01/12/2010 14:32,2.1,,USA
536544,22866,DISENO SCOTTY PERRO CALENTADOR DE MANOS,3,01/12/2010 14:32,2.1,,USA
536544,21218,TIN DE GALLETA ROJO,2,01/12/2010 14:32,3.75,,USA
536544,22968,ROSE COTTAGE KEEPSAKE BOX,1,01/12/2010 14:32,9.95,,USA
536544,22862,Caja de servilletas LOVE HEART,2,01/12/2010 14:32,4.25,,USA
536544,22845,ENVASE CREMA VINTAGE GATO ENVASE,2,01/12/2010 14:32,6.35,,USA
536544,22844,ENVASE CREMA VINTAGE PARA PERRO DE ALIMENTOS,2,01/12/2010 14:32,8.5,,USA
536544,11001,PLUMA PARA COCHE DE DISENO ASSTD,3,01/12/2010 14:32,3.36,,USA
536544,16236,KITTY LAPIZ BORRADORES,1,01/12/2010 14:32,0.43,,USA
536544,16237,Gomas de dormir para borrar,4,01/12/2010 14:32,0.43,,USA
536544,16238,Borradores de lapiz de fiesta,1,01/12/2010 14:32,0.43,,USA
536544,17003,BOLSO ANILLO BROCADO,3,01/12/2010 14:32,0.43,,USA
536544,17011F,INCIENSO ORIGAMI SANDLEWOOD + FLOR,1,01/12/2010 14:32,4.21,,USA
536544,17012A,INCIENSO DE VAINILLA ORIGAMI / JUEGO DE VELAS,3,01/12/2010 14:32,2.51,,USA
536544,17012B,ORIGAMI JASMINE INCIENSO / VELA SET,2,01/12/2010 14:32,2.51,,USA
536544,17012C,INCIENSO ORIGAMI LAVANDA / JUEGO DE VELAS,1,01/12/2010 14:32,2.51,,USA
536544,17012D,INCIENSO ORIGAMI ROSA / JUEGO DE VELAS,1,01/12/2010 14:32,2.51,,USA
536544,17012E,INCIENSO OPIUM ORIGAMI / JUEGO DE VELAS,1,01/12/2010 14:32,2.51,,USA
536544,17012F,ORIGAMI SANDLEWOOD INCIENSO / JUEGO DE CANDAS,1,01/12/2010 14:32,2.51,,USA
536544,17129F,GEMAS DE VIDRIO AZUL EN BOLSA,2,01/12/2010 14:32,1.66,,USA
536544,18098C,QUEMADOR DE ACEITE DE MARIPOSA PORCELANA,2,01/12/2010 14:32,5.91,,USA
536544,20622,CUBIERTA DE PASAPORTE VIP,1,01/12/2010 14:32,4.21,,USA
536544,20658,ETIQUETA DE EQUIPAJE RETROSPOT ROJA,1,01/12/2010 14:32,2.51,,USA
536544,20662,BOLSO DE VACACIONES DE PRIMERA CLASE,1,01/12/2010 14:32,2.51,,USA
536544,20668,DISCO BALL DECORACION DE NAVIDAD,2,01/12/2010 14:32,0.43,,USA
536544,20669,ETIQUETA DE EQUIPAJE CORAZON ROJO,1,01/12/2010 14:32,2.51,,USA
536544,20676,CUENCO RETROSPOT ROJO,1,01/12/2010 14:32,2.51,,USA
536544,20684,PARAGUAS DE SUENO DE FRESAS,1,01/12/2010 14:32,6.77,,USA
536544,20685,DOORMAT RETROSPOT ROJO,1,01/12/2010 14:32,14.43,,USA
536544,20719,BOLSO CHARLOTTE WOODLAND,2,01/12/2010 14:32,1.66,,USA
536544,20724,BOLSO CHARLOTTE RETROSPOT ROJO,3,01/12/2010 14:32,1.66,,USA
536544,20725,BOLSA DE ALMUERZO RETROSPOT ROJO,4,01/12/2010 14:32,4.21,,USA
536544,20733,MINI CINTA DE ORO MEDIDA,1,01/12/2010 14:32,0.85,,USA
536544,20735,MINI CINTA NEGRA MEDIDA,1,01/12/2010 14:32,0.85,,USA
536544,20770,REVISTA DE CIRCULO ABSTRACTO,4,01/12/2010 14:32,2.51,,USA
536544,20772,DIARIO DEL CAMINO DEL JARDIN,1,01/12/2010 14:32,5.06,,USA
536544,20835,FUNDA DE COJIN LATTICE FRANCES,1,01/12/2010 14:32,11.02,,USA
536544,20839,FUNDA DE COJIN PAISLEY FRANCES,1,01/12/2010 14:32,9.32,,USA
536544,20840,FUNDA DE COJIN FLORAL FRANCES,1,01/12/2010 14:32,9.32,,USA
536544,20867,ESPEJO DE TELA ROSADA ROSA,1,01/12/2010 14:32,2.51,,USA
536544,20902,VINTAGE KEEPSAKE BOX DIAS DE PARIS,1,01/12/2010 14:32,12.72,,USA
536544,20914,SET / 5 TAZAS DE VIDRIO ROJO CON TAPA DE VIDRIO,3,01/12/2010 14:32,5.91,,USA
536544,20956,PORCELANA T-LIGHT TITULARES SURTIDOS,1,01/12/2010 14:32,2.51,,USA
536544,20961,ESPONJA DE BANO DE FRESA,2,01/12/2010 14:32,2.51,,USA
536544,20963,ESPONJA DE BANO DE MANZANA,1,01/12/2010 14:32,2.51,,USA
536544,20966,ESPONJA DE BANO SANDWICH,4,01/12/2010 14:32,2.51,,USA
536544,20969,BOLSO DE HOMBRO FLORAL FLORAL ROJO,2,01/12/2010 14:32,7.62,,USA
536544,20971,CAJA DE TRINKET DE FIELTRO ROSA AZUL,1,01/12/2010 14:32,2.51,,USA
536544,20972,PINK CREAM FELT CRAFT TRINKET BOX,2,01/12/2010 14:32,2.51,,USA
536544,20973,12 LAPIZ PEQUENO TUBO WOODLAND,1,01/12/2010 14:32,1.28,,USA
536544,20975,12 LAPICES TUBO PEQUENO RETROSPOT ROJO,1,01/12/2010 14:32,1.28,,USA
536544,20981,12 LAPICES ALTO TUBO WOODLAND,1,01/12/2010 14:32,1.66,,USA
536544,20992,CUADERNO DE CORAZON JAZZ HEARTS,1,01/12/2010 14:32,1.66,,USA
536544,20996,LIBRO DE DIRECCIONES JAZZ HEARTS,1,01/12/2010 14:32,0.84,,USA
536544,21000,BOLSA DE COSMETICA ROSE DU SUD,1,01/12/2010 14:32,3.36,,USA
536544,21012,ANTIGUO PALILLO DE VIDRIO TODO VIDRIO,2,01/12/2010 14:32,2.51,,USA
536544,21035,SET / 2 TOALLAS DE TE ROJO RETROSPOT,3,01/12/2010 14:32,5.91,,USA
536544,21041,GUANTE ROJO HORNO RETROSPOT DOBLE,2,01/12/2010 14:32,5.91,,USA
536544,21068,VINTAGE BILLBOARD LOVE / HATE MUG,1,01/12/2010 14:32,2.51,,USA
536544,21069,TAZA DE TE DE TABLERO VINTAGE,1,01/12/2010 14:32,2.51,,USA
536544,21070,TAZA VINTAGE BILLBOARD,1,01/12/2010 14:32,2.51,,USA
536544,21071,VINTAGE BILLBOARD BEBEME TAZA,1,01/12/2010 14:32,2.51,,USA
536544,21080,SET / 20 SERVILLETAS DE PAPEL RETROSPOT ROJO,1,01/12/2010 14:32,1.66,,USA
536544,21098,RODILLO DE INODORO DE NAVIDAD,23,01/12/2010 14:32,2.51,,USA
536544,21107,CREMA REBANADA PUNTA ROSA PUNTO,1,01/12/2010 14:32,5.91,,USA
536544,21108,TARTA DE HADAS FLANEL COLOR SURTIDO,3,01/12/2010 14:32,5.06,,USA
536544,21115,PUERTA ROSA CARAVANA,1,01/12/2010 14:32,14.43,,USA
536544,21116,PUERTA DE BUHO,1,01/12/2010 14:32,8.47,,USA
536544,21121,SET / 10 VELAS DE FIESTA DE POLKADOT ROJO,7,01/12/2010 14:32,2.51,,USA
536544,21147,JINGLE BELLS TREE DECORATION,2,01/12/2010 14:32,2.51,,USA
536544,21154,GUANTE HORNO ROJO RETROSPOT,1,01/12/2010 14:32,2.51,,USA
536544,21158,PERCHA DE PUERTA CHICA MOODY,2,01/12/2010 14:32,3.36,,USA
536544,21165,CUIDADO CON EL CAT SIGNO DE METAL,1,01/12/2010 14:32,4.21,,USA
536544,21166,COCINAR CON SIGNO DE METAL DE VINO,2,01/12/2010 14:32,4.21,,USA
536544,21169,ME ESTAS CONFUNDIENDO SIGNO DE METAL,1,01/12/2010 14:32,4.21,,USA
536544,21174,ALFOMBRAS EN EL SIGNO DE METAL DE COBERTURA,1,01/12/2010 14:32,4.21,,USA
536544,21175,GIN + TONIC DIET METAL SIGN,2,01/12/2010 14:32,4.21,,USA
536544,21189,GUIRNALDA DE PAPEL BLANCO,4,01/12/2010 14:32,3.36,,USA
536544,21191,GRAN BELLITA DE PAPEL BLANCO,6,01/12/2010 14:32,4.21,,USA
536544,21195,PELOTA DE MIEL ROSA,5,01/12/2010 14:32,4.21,,USA
536544,21207,CALAVERA DE CRANEO Y CRUZ,2,01/12/2010 14:32,3.36,,USA
536544,21210,JUEGO DE 72 BOLSAS DE PAPEL RETROSPOT,1,01/12/2010 14:32,2.98,,USA
536544,21212,PAQUETE DE 72 CAJAS DE TORTA RETROSPOT,8,01/12/2010 14:32,1.28,,USA
536544,21213,PAQUETE DE 72 CAJAS DE TORTA DE CRANEO,2,01/12/2010 14:32,1.28,,USA
536544,21216,"SET 3 TET RETROSPOT, CAFE, AZUCAR",1,01/12/2010 14:32,11.02,,USA
536544,21217,TETAS REDONDAS DE TORTA REDONDA,1,01/12/2010 14:32,21.23,,USA
536544,21218,TIN DE GALLETA ROJO,1,01/12/2010 14:32,8.47,,USA
536544,21231,CAJA DE CERAMICA SWEETHEART,4,01/12/2010 14:32,2.51,,USA
536544,21232,CAJA DE BOLSA CERAMICA DE FRESA,4,01/12/2010 14:32,2.51,,USA
536544,21238,TAZA RETROSPOT ROJA,4,01/12/2010 14:32,1.66,,USA
536544,21249,TABLA DE ALTURA DE WOODLAND PEGATINAS,1,01/12/2010 14:32,5.91,,USA
536544,21258,CAJA DE COSER VICTORIANA GRANDE,1,01/12/2010 14:32,25.49,,USA
536544,21262,ARBOL DE NAVIDAD DE PLUMA DE GANSO BLANCO,2,01/12/2010 14:32,7.62,,USA
536544,21313,SOPORTE DE LUZ EN T CORAZON DE VIDRIO,2,01/12/2010 14:32,1.66,,USA
536544,21314,BOTE CORAZON PEQUENO VIDRIO,12,01/12/2010 14:32,4.21,,USA
536544,21327,JUEGO DE ESCRITURA DE CRANEOS,1,01/12/2010 14:32,3.36,,USA
536544,21328,JUEGO DE ESCRITURA DE GLOBOS,2,01/12/2010 14:32,3.36,,USA
536544,21349,Hiedra CorazOn Corriente,1,01/12/2010 14:32,13.57,,USA
536544,21352,EUCALIPTO Y PINECONE WREATH,2,01/12/2010 14:32,5.91,,USA
536544,21354,TOSTATE SU - MEJOR MAMA,1,01/12/2010 14:32,2.51,,USA
536544,21365,ESTRELLAS DE ARTE DE PARED ESPEJO,1,01/12/2010 14:32,5.91,,USA
536544,21366,MARCOS DE ARTE DE PARED ESPEJO,1,01/12/2010 14:32,8.47,,USA
536544,21369,INUNDACIONES DE ARTE DE PARED ESPEJO,1,01/12/2010 14:32,7.62,,USA
536544,21372,LAMPARA DE MESA DE ARTE DE PARED ESPEJO,1,01/12/2010 14:32,5.91,,USA
536544,21385,CORAZON DE DECORACION COLGANTE DE MARFIL,2,01/12/2010 14:32,1.66,,USA
536544,21407,PUERTA MARRON CHECK CAT,2,01/12/2010 14:32,8.47,,USA
536544,21408,SPOTTY PINK DUCK DOORSTOP,1,01/12/2010 14:32,8.47,,USA
536544,21429,RED GINGHAM ROSE JOYERIA,5,01/12/2010 14:32,3.36,,USA
536544,21479,BOTELLA DE AGUA CALIENTE CRANEO BLANCO,5,01/12/2010 14:32,7.62,,USA
536544,21484,POLLO GRIS BOTELLA DE AGUA CALIENTE,4,01/12/2010 14:32,7.62,,USA
536544,21486,BOTELLA DE AGUA CALIENTE CON PUNTOS DE CORAZON ROSADO,1,01/12/2010 14:32,4.21,,USA
536544,21488,BOTELLA DE AGUA CALIENTE BUFANDA BLANCA ROJA,1,01/12/2010 14:32,8.47,,USA
536544,21507,"ELEFANTE, TARJETA DE CUMPLEANOS,",1,01/12/2010 14:32,0.85,,USA
536544,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,01/12/2010 14:32,14.43,,USA
536544,21559,CAJA DE ALMUERZO DE FRESA CON CUBIERTOS,1,01/12/2010 14:32,5.06,,USA
536544,21563,CUBO DE AMOR CON FORMA DE CORAZON ROJO,2,01/12/2010 14:32,5.91,,USA
536544,21564,CUBO DE AMOR CON FORMA DE CORAZON ROSADO,2,01/12/2010 14:32,5.91,,USA
536544,21577,AHORRE LA BOLSA DE ALGODON PLANETA,2,01/12/2010 14:32,5.06,,USA
536544,21634,CUADERNO MINI MADRAS SURTIDO,1,01/12/2010 14:32,2.51,,USA
536544,21641,LLAVERO TUTTI FRUTTI SURTIDO,1,01/12/2010 14:32,1.66,,USA
536544,21658,PLATO DE VIDRIO BEURRE,1,01/12/2010 14:32,8.47,,USA
536544,21662,CADDY DE CAFE DE VIDRIO VINTAGE,2,01/12/2010 14:32,11.87,,USA
536544,21679,CALAVERAS PEGATINAS,3,01/12/2010 14:32,1.66,,USA
536544,21703,BOLSA 125g MARMOLES SWIRLY,1,01/12/2010 14:32,0.85,,USA
536544,21704,BOLSA 250g MARMOLES SWIRLY,1,01/12/2010 14:32,1.66,,USA
536544,21706,PARAGUAS PLEGABLE ROJO / BLANCO POLKADOT,2,01/12/2010 14:32,10.17,,USA
536544,21716,CUBO VINTAGE NINOS JUNTO AL MAR,1,01/12/2010 14:32,5.06,,USA
536544,21721,HOJA DE PEGATINAS DE CARAMELO,1,01/12/2010 14:32,1.66,,USA
536544,21722,HOJA DE PEGATINA PUDIN DULCE,1,01/12/2010 14:32,1.66,,USA
536544,21731,TOADSTOOL ROJO LED LUZ NOCTURNA,5,01/12/2010 14:32,3.36,,USA
536544,21742,PLATO DE MIMBRE REDONDO GRANDE,1,01/12/2010 14:32,12.72,,USA
536544,21758,VINTAGE SHELLS PRINT,1,01/12/2010 14:32,12.72,,USA
536545,21134,,1,01/12/2010 14:32,0,,USA
536546,22145,,1,01/12/2010 14:33,0,,USA
536547,37509,,1,01/12/2010 14:33,0,,USA
C536548,22244,3 GANCHO HANGER MAGIC GARDEN,-4,01/12/2010 14:33,1.95,12472,Japon
C536548,22242,5 HANGER HANGER MAGIC TOADSTOOL,-5,01/12/2010 14:33,1.65,12472,Japon
C536548,20914,SET / 5 TAZAS DE VIDRIO ROJO CON TAPA DE VIDRIO,-1,01/12/2010 14:33,2.95,12472,Japon
C536548,22892,SET DE HERRAMIENTAS DE SAL Y PIMIENTA,-7,01/12/2010 14:33,1.25,12472,Japon
C536548,22654,KIT DE COSER DE LUJO,-1,01/12/2010 14:33,5.95,12472,Japon
C536548,22767,MARIPOSA TRIPLE CORNICE,-2,01/12/2010 14:33,9.95,12472,Japon
C536548,22333,BOLSA DE FIESTA RETROSPOT + SET DE PEGATINAS,-1,01/12/2010 14:33,1.65,12472,Japon
C536548,22245,"GANCHO, 1 COLGANTE, JARDIN MAGICO",-2,01/12/2010 14:33,0.85,12472,Japon
C536548,22077,6 CINTA CON ENCANTO RUSTICO,-6,01/12/2010 14:33,1.65,12472,Japon
C536548,22631,CAJA DE ALMUERZO DESFILE CIRCO,-1,01/12/2010 14:33,1.95,12472,Japon
C536548,22168,ORGANIZADOR MADERA BLANCO ANTIGUO,-2,01/12/2010 14:33,8.5,12472,Japon
C536548,21218,TIN DE GALLETA ROJO,-3,01/12/2010 14:33,3.75,12472,Japon
C536548,20957,BELLITA DE PORCELANA PEQUENA,-1,01/12/2010 14:33,1.45,12472,Japon
C536548,22580,CALENDARIO DE ADVIENTO SACK DE GUINGA,-4,01/12/2010 14:33,5.95,12472,Japon
536549,85226A,,1,01/12/2010 14:34,0,,USA
536550,85044,,1,01/12/2010 14:34,0,,USA
536551,84970L,SOPORTE DE LUZ EN T DE ZINC DE UN SOLO CORAZON,1,01/12/2010 14:34,0.95,17346,USA
536551,84970S,SOPORTE PARA LA LUZ EN T DE ZINC CORAZON COLGANTE,2,01/12/2010 14:34,0.85,17346,USA
536551,22466,LUZ NOCTURNA DE CUARTA DE HABITACIONES,6,01/12/2010 14:34,1.95,17346,USA
536551,22625,ESCALAS DE COCINA ROJAS,1,01/12/2010 14:34,8.5,17346,USA
536551,20914,SET / 5 TAZAS DE VIDRIO ROJO CON TAPA DE VIDRIO,3,01/12/2010 14:34,2.95,17346,USA
536551,22835,BOTELLA DE AGUA CALIENTE SOY TAN POBRE,2,01/12/2010 14:34,4.65,17346,USA
536551,22837,BOTELLA DE AGUA CALIENTE BABUSHKA,2,01/12/2010 14:34,4.65,17346,USA
536551,22900,SET 2 TOALLAS DE TE ME ENCANTA LONDRES,1,01/12/2010 14:34,2.95,17346,USA
536551,22174,CUBO FOTOGRAFICO,3,01/12/2010 14:34,1.65,17346,USA
536551,22112,BOTELLA DE AGUA CALIENTE CON CHOCOLATE,1,01/12/2010 14:34,4.95,17346,USA
536551,22895,JUEGO DE 2 TOALLAS DE TE MANZANA Y PERAS,1,01/12/2010 14:34,2.95,17346,USA
536551,21592,RETROSPOT CIGAR BOX MATCHES,2,01/12/2010 14:34,1.25,17346,USA
536551,79144B,BOMBILLA PINTADA ESTRELLA + LUNA,2,01/12/2010 14:34,0.42,17346,USA
536551,22900,SET 2 TOALLAS DE TE ME ENCANTA LONDRES,1,01/12/2010 14:34,2.95,17346,USA
536551,22551,YESOS EN ESPACIO DE HOJALATA,1,01/12/2010 14:34,1.65,17346,USA
536551,22310,TAZA DE MARFIL COSY COSY,2,01/12/2010 14:34,1.65,17346,USA
536551,22557,YESOS EN TIN VINTAGE PAISLEY,1,01/12/2010 14:34,1.65,17346,USA
536551,22555,YESOS EN ESTANO FUERTE,1,01/12/2010 14:34,1.65,17346,USA
536551,22480,TOALLA DE TE ROJA DISENO CLASICO,2,01/12/2010 14:34,1.25,17346,USA
536551,22482,TOALLA DE TE AZUL DISENO CLASICO,2,01/12/2010 14:34,1.25,17346,USA
536551,22481,TOALLA DE TE NEGRO DISENO CLASICO,2,01/12/2010 14:34,1.25,17346,USA
536551,22663,DISENO JUMBO BOLSO DOLLY CHICA,4,01/12/2010 14:34,1.95,17346,USA
536551,22659,CAJA DE ALMUERZO AMO LONDRES,1,01/12/2010 14:34,1.95,17346,USA
536551,84949,SOPORTE DE PLATA T-LIGHT,6,01/12/2010 14:34,1.65,17346,USA
536551,21326,SOPORTE DE LUZ EN T DE CRISTAL ENVEJECIDO,12,01/12/2010 14:34,0.65,17346,USA
536551,22713,TARJETA AMO LONDRES,12,01/12/2010 14:34,0.42,17346,USA
536551,22551,YESOS EN ESPACIO DE HOJALATA,1,01/12/2010 14:34,1.65,17346,USA
536551,22310,TAZA DE MARFIL COSY COSY,4,01/12/2010 14:34,1.65,17346,USA
536551,22111,SCOTTIE PERRO BOTELLA DE AGUA CALIENTE,1,01/12/2010 14:34,4.95,17346,USA
536551,21592,RETROSPOT CIGAR BOX MATCHES,1,01/12/2010 14:34,1.25,17346,USA
536551,22112,BOTELLA DE AGUA CALIENTE CON CHOCOLATE,1,01/12/2010 14:34,4.95,17346,USA
536551,22895,JUEGO DE 2 TOALLAS DE TE MANZANA Y PERAS,1,01/12/2010 14:34,2.95,17346,USA
536551,22629,CAJA DE ALMUERZO SPACEBOY,1,01/12/2010 14:34,1.95,17346,USA
536551,21916,SET 12 PALILLOS RETRO BLANCO TIZA,3,01/12/2010 14:34,0.42,17346,USA
536551,21917,SET 12 PALILLOS CHALK BLANCO,1,01/12/2010 14:34,0.42,17346,USA
536552,20950,,1,01/12/2010 14:34,0,,USA
536553,37461,,3,01/12/2010 14:35,0,,USA
536554,84670,,23,01/12/2010 14:35,0,,USA
536555,20697,LITTLE GREEN MONSTER JUGUETE SUAVE,1,01/12/2010 14:37,2.55,,USA
536555,22716,TARJETA CIRCO DESFILE,1,01/12/2010 14:37,0.42,,USA
536556,22599,ESTRELLA DE ZINC MUSICAL DE NAVIDAD,12,01/12/2010 14:38,0.85,17643,USA
536556,22597,CORAZON MUSICAL DE ZINC DE NAVIDAD,12,01/12/2010 14:38,0.85,17643,USA
536556,22336,PALOMA DECORACION PINTADA ZINC,24,01/12/2010 14:38,0.65,17643,USA
536556,21922,RAYA UNION CON HAMACA DE FRENO,2,01/12/2010 14:38,7.95,17643,USA
536556,35961,FOLKART ZINC HEART NAVIDAD DEC,12,01/12/2010 14:38,0.85,17643,USA
536556,21843,SOPORTE DE TORTA ROJA RETROSPOT,1,01/12/2010 14:38,10.95,17643,USA
536556,20749,MINI CASOS DE COLOR SURTIDO,2,01/12/2010 14:38,7.95,17643,USA
